itemName,itemKind,category,equipLevel,craftType,detailUrl,baseValueRows,baseValueFlat,baseValueRawLines
"戦士のグローブ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_senshinoguro-bu.html","[]","[]","[""戦士のグローブの特性"",""戦士のグローブの縫いパワー""]"
"盗賊のグローブ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tozokunoguro-bu.html","[]","[]","[""盗賊のグローブの特性"",""盗賊のグローブの縫いパワー""]"
"魔法戦士団グローブ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_mahosenshidanguro-bu.html","[]","[]","[""魔法戦士団グローブの特性"",""魔法戦士団グローブの縫いパワー""]"
"バトマスグローブ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_batomasuguro-bu.html","[]","[]","[""バトマスグローブの特性"",""バトマスグローブの縫いパワー""]"
"賢者のアーム","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kenjanoa-mu.html","[]","[]","[""賢者のアームの特性"",""賢者のアームの縫いパワー""]"
"まもの使いのブレス","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_mamonotsukainoburesu.html","[]","[]","[""まもの使いのブレスの特性"",""まもの使いのブレスの縫いパワー""]"
"どうぐ使いグローブ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_dogutsukaiguro-bu.html","[]","[]","[""どうぐ使いグローブの特性"",""どうぐ使いグローブの縫いパワー""]"
"占い師のうでわ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_uranaishinodewa.html","[]","[]","[""占い師のうでわの特性"",""占い師のうでわの縫いパワー""]"
"王者のこて","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ojanokote.html","[]","[]","[""王者のこての特性"",""王者のこての縫いパワー""]"
"遊び人のてぶくろ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_asobininnotebukuro.html","[]","[]","[""遊び人のてぶくろの特性"",""遊び人のてぶくろの縫いパワー""]"
"デスマスグローブ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_desumasuta-4.html","[]","[]","[""デスマスグローブの特性"",""デスマスグローブの縫いパワー""]"
"海賊の腕帯","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kaizokunowantai.html","[]","[]","[""海賊の腕帯の特性"",""海賊の腕帯の縫いパワー""]"
"竜術士のグローブ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ryuujutsushi4.html","[]","[]","[""竜術士のグローブの特性"",""竜術士のグローブの縫いパワー""]"
"ガーディアングラブ","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ga-dian3.html","[]","[]","[""ガーディアングラブの特性"",""ガーディアングラブの縫いパワー""]"
"隠者の腕帯","防具","腕","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_inja4.html","[]","[]","[""隠者の腕帯の特性"",""隠者の腕帯の縫いパワー""]"
"はがねのこて","防具","腕","28","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_haganenokote.html","[[""80-96""],[""60-66""],[""100-108""]]","[""80-96"",""60-66"",""100-108""]","[""80-96"",""60-66"",""100-108"",""はがねのこての特性"",""特性：なし"",""はがねのこての縫いパワー""]"
"カンフーリスト","防具","腕","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kanfu-risuto.html","[]","[]","[""38 30 60"",""37 30 60"",""カンフーリストの特性"",""特性：布復活（再生布）"",""カンフーリストの縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"きんのブレスレット","防具","腕","28","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kinnoburesuretto.html","[]","[]","[""きんのブレスレットの特性"",""きんのブレスレットの縫いパワー""]"
"マタドールグローブ","防具","腕","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_matado-ruguro-bu.html","[]","[]","[""30 30 60"",""45 30 60"",""マタドールグローブの特性"",""特性：布復活（再生布）"",""マタドールグローブの縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"木の葉のうでわ","防具","腕","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_konohanodewa.html","[]","[]","[""45 30 55"",""40 30 55"",""木の葉のうでわの特性"",""特性：布復活（再生布）"",""木の葉のうでわの縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"ウェスタングローブ","防具","腕","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_wesutanguro-bu.html","[]","[]","[""40 30 55"",""45 30 55"",""ウェスタングローブの特性"",""特性：布復活（再生布）"",""ウェスタングローブの縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"てつのこて","防具","腕","21","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tetsunokote.html","[[""75-83""],[""42-56""],[""60-72""]]","[""75-83"",""42-56"",""60-72""]","[""75-83"",""42-56"",""60-72"",""てつのこての特性"",""特性：なし"",""てつのこての縫いパワー""]"
"はやてのグローブ","防具","腕","21","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_hayatenoguro-bu.html","[]","[]","[""30 23 45"",""30 23 45"",""はやてのグローブの特性"",""特性：なし"",""はやてのグローブの縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"手品師のグローブ","防具","腕","21","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tejinashinoguro-bu.html","[]","[]","[""45 23 30"",""30 23 45"",""手品師のグローブの特性"",""特性：なし"",""手品師のグローブの縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"シルバーバングル","防具","腕","21","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_shiruba-banguru.html","[]","[]","[""シルバーバングルの特性"",""シルバーバングルの縫いパワー""]"
"ぎんのこて","防具","腕","21","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ginnokote.html","[[""60-70""],[""100-112""],[""50-56""]]","[""60-70"",""100-112"",""50-56""]","[""60-70"",""100-112"",""50-56"",""ぎんのこての特性"",""特性：なし"",""ぎんのこての縫いパワー""]"
"新兵支給てぶくろ","防具","腕","21","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_shimpeishikyuutebukuro.html","[[""90-95""],[""58-70""],[""62-75""]]","[""90-95"",""58-70"",""62-75""]","[""90-95"",""58-70"",""62-75"",""新兵支給てぶくろの特性"",""特性：なし"",""新兵支給てぶくろの縫いパワー""]"
"しゅうれん用リスト","防具","腕","14","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_shuurenyorisuto.html","[]","[]","[""23 23 30"",""23 23 23"",""しゅうれん用リストの特性"",""特性：なし"",""しゅうれん用リストの縫いパワー"",""縫いパワー：ふつう→弱い→強い→ふつう→弱い→ふつう→ふつう→弱い→ふつう""]"
"くさりのあみごて","防具","腕","14","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kusarinoamigote.html","[[""32-45""],[""56-66""],[""72-78""]]","[""32-45"",""56-66"",""72-78""]","[""32-45"",""56-66"",""72-78"",""くさりのあみごての特性"",""特性：なし"",""くさりのあみごての縫いパワー""]"
"てつのうであて","防具","腕","14","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tetsunodeate.html","[[""45-55""],[""65-72""],[""30-45""]]","[""45-55"",""65-72"",""30-45""]","[""45-55"",""65-72"",""30-45"",""てつのうであての特性"",""特性：なし"",""てつのうであての縫いパワー""]"
"サフラングローブ","防具","腕","14","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_safuranguro-bu.html","[]","[]","[""23 23 23"",""30 23 23"",""サフラングローブの特性"",""特性：なし"",""サフラングローブの縫いパワー"",""縫いパワー：ふつう→弱い→強い→ふつう→弱い→ふつう→ふつう→弱い→ふつう""]"
"ダンサーリスト","防具","腕","14","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_dansa-risuto.html","[]","[]","[""30 23 23"",""23 23 23"",""ダンサーリストの特性"",""特性：なし"",""ダンサーリストの縫いパワー"",""縫いパワー：ふつう→弱い→強い→ふつう→弱い→ふつう→ふつう→弱い→ふつう""]"
"初級魔法戦士グラブ","防具","腕","14","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_shokyuumahosenshigurabu.html","[]","[]","[""23 23 23"",""23 23 30"",""初級魔法戦士グラブの特性"",""特性：なし"",""初級魔法戦士グラブの縫いパワー"",""縫いパワー：ふつう→弱い→強い→ふつう→弱い→ふつう→ふつう→弱い→ふつう""]"
"うろこのこて","防具","腕","7","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_urokonokote.html","[[""40-54""],[""28-40""],[""32-46""]]","[""40-54"",""28-40"",""32-46""]","[""40-54"",""28-40"",""32-46"",""うろこのこての特性"",""特性：なし"",""うろこのこての縫いパワー""]"
"ぬすっとのうでわ","防具","腕","7","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_nusuttonodewa.html","[]","[]","[""23 15 15"",""23 15 15"",""ぬすっとのうでわの特性"",""特性：なし"",""ぬすっとのうでわの縫いパワー"",""縫いパワー：ふつう→弱い→ふつう""]"
"若手芸人のてぶくろ","防具","腕","7","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_wakategeininnotebukuro.html","[]","[]","[""15 15 23"",""15 15 23"",""若手芸人のてぶくろの特性"",""特性：なし"",""若手芸人のてぶくろの縫いパワー"",""縫いパワー：ふつう→弱い→ふつう""]"
"せいどうのこて","防具","腕","7","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_seidonokote.html","[[""40-54""],[""16-36""],[""24-36""]]","[""40-54"",""16-36"",""24-36""]","[""40-54"",""16-36"",""24-36"",""せいどうのこての特性"",""特性：なし"",""せいどうのこての縫いパワー""]"
"射手のてぶくろ","防具","腕","7","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_itenotebukuro.html","[]","[]","[""15 23 15"",""15 23 15"",""射手のてぶくろの特性"",""特性：なし"",""射手のてぶくろの縫いパワー"",""縫いパワー：ふつう→弱い→ふつう""]"
"皮のてぶくろ","防具","腕","1","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kawanotebukuro.html","[]","[]","[""15 15 15"",""15 15 15"",""皮のてぶくろの特性"",""特性：なし"",""皮のてぶくろの縫いパワー"",""縫いパワー：ふつう→弱い→ふつう""]"
"麻のてぶくろ","防具","腕","1","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_asanotebukuro.html","[]","[]","[""15 15 15"",""15 15 15"",""麻のてぶくろの特性"",""特性：なし"",""麻のてぶくろの縫いパワー"",""縫いパワー：ふつう→弱い→ふつう""]"
"前座芸人のうでわ","防具","腕","1","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_zenzageininnodewa.html","[]","[]","[""15 15 15"",""15 15 15"",""前座芸人のうでわの特性"",""特性：なし"",""前座芸人のうでわの縫いパワー"",""縫いパワー：ふつう→弱い→ふつう""]"
"インテリのうでわ","防具","腕","1","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_interinodewa.html","[]","[]","[""インテリのうでわの特性"",""インテリのうでわの縫いパワー""]"
"ルビーのうでわ","防具","腕","1","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_rubi-nodewa.html","[]","[]","[""ルビーのうでわの特性"",""ルビーのうでわの縫いパワー""]"
"しんごんのじゅず","防具","腕","1","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_shingonnojuzu.html","[]","[]","[""しんごんのじゅずの特性"",""しんごんのじゅずの縫いパワー""]"
"試練のバングル","防具","腕","1","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_shirennobanguru.html","[]","[]","[""試練のバングルの特性"",""試練のバングルの縫いパワー""]"
"コスモスグリーブ","防具","足","130","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kosumosu5.html","[]","[]","[""コスモスグリーブの特性"",""コスモスグリーブの縫いパワー""]"
"叡聖のブーツ","防具","足","130","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_eisei5.html","[]","[]","[""叡聖のブーツの特性"",""叡聖のブーツの縫いパワー""]"
"トライドブーツ","防具","足","130","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_toraido5.html","[]","[]","[""トライドブーツの特性"",""トライドブーツの縫いパワー""]"
"月影の深沓","防具","足","130","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tsukikage5.html","[]","[]","[""月影の深沓の特性"",""月影の深沓の縫いパワー""]"
"ノクトルブーツ","防具","足","130","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_nokutoru5.html","[]","[]","[""ノクトルブーツの特性"",""ノクトルブーツの縫いパワー""]"
"常勝のグリーブ","防具","足","128","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_josho5.html","[]","[]","[""常勝のグリーブの特性"",""常勝のグリーブの縫いパワー""]"
"アンテイクシューズ","防具","足","128","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_anteiku5.html","[]","[]","[""アンテイクシューズの特性"",""アンテイクシューズの縫いパワー""]"
"迅雷のブーツ","防具","足","128","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_jinrai5.html","[]","[]","[""迅雷のブーツの特性"",""迅雷のブーツの縫いパワー""]"
"烈風のブーツ","防具","足","128","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_reppuu5.html","[]","[]","[""烈風のブーツの特性"",""烈風のブーツの縫いパワー""]"
"妖精郷のブーツ","防具","足","128","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_yoseikyo5.html","[]","[]","[""妖精郷のブーツの特性"",""妖精郷のブーツの縫いパワー""]"
"黒夜叉の脚甲","防具","足","125","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kuroyasha5.html","[]","[]","[""黒夜叉の脚甲の特性"",""黒夜叉の脚甲の縫いパワー""]"
"陰陽博士のくつ","防具","足","125","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ommyo5.html","[]","[]","[""陰陽博士のくつの特性"",""陰陽博士のくつの縫いパワー""]"
"一角鬼の脚半","防具","足","125","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ikkakuki5.html","[]","[]","[""一角鬼の脚半の特性"",""一角鬼の脚半の縫いパワー""]"
"隠密の脚半","防具","足","125","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ommitsu5.html","[]","[]","[""隠密の脚半の特性"",""隠密の脚半の縫いパワー""]"
